gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Group,Churn_Probability,Risk_Level,Recommended_Action
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,316.9,1,0-6 Months,0.6646424067530168,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5,1808.7,1,13-24 Months,0.6644729438035766,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,0,0-6 Months,0.6644646637988713,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.45,93.7,1,0-6 Months,0.6643101413369068,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,1,7-12 Months,0.6641756789420744,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,1,7-12 Months,0.6639270803980315,High Risk,Priority retention campaign + service engagement
Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,1734.5,1,13-24 Months,0.6637590719765107,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,56.35,1,0-6 Months,0.663744332157795,High Risk,Priority retention campaign + service engagement
Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.9,280.85,1,0-6 Months,0.6631207794956895,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,0,0-6 Months,0.6630571775774556,High Risk,Priority retention campaign + service engagement
Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,0,13-24 Months,0.662512945044107,High Risk,Priority retention campaign + service engagement
Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,1,25-48 Months,0.6623636733802588,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.6,1579.7,0,13-24 Months,0.6622643181183814,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,1743.05,0,13-24 Months,0.6619793253014278,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,1,0-6 Months,0.6619431501852562,High Risk,Priority retention campaign + service engagement
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,1,0-6 Months,0.661559103311358,High Risk,Priority retention campaign + service engagement
Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,1,25-48 Months,0.6615539033574748,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,1,0-6 Months,0.6615462003152771,High Risk,Priority retention campaign + service engagement
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,1,0-6 Months,0.6615215933071328,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,2542.45,1,13-24 Months,0.6613623083196712,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,0,13-24 Months,0.6612413792392087,High Risk,Priority retention campaign + service engagement
Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,715.0,0,7-12 Months,0.6611427139067272,High Risk,Priority retention campaign + service engagement
Male,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.2,1217.25,1,13-24 Months,0.660869792535308,High Risk,Priority retention campaign + service engagement
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.65,778.1,1,7-12 Months,0.6606933703579762,High Risk,Priority retention campaign + service engagement
Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,0,13-24 Months,0.6605283318386528,High Risk,Priority retention campaign + service engagement
Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036.0,0,25-48 Months,0.6602243868742013,High Risk,Priority retention campaign + service engagement
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,362.2,1,0-6 Months,0.6597280323930901,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,1,0-6 Months,0.6596193480682023,High Risk,Priority retention campaign + service engagement
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,1,0-6 Months,0.6596114211777926,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,1,13-24 Months,0.6591327114685576,High Risk,Priority retention campaign + service engagement
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435.0,0,0-6 Months,0.659003969910113,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,1451.6,1,13-24 Months,0.6584225246153987,High Risk,Priority retention campaign + service engagement
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85,1,7-12 Months,0.6582446452429442,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,229.5,1,0-6 Months,0.6581646151723073,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,1,0-6 Months,0.6577489313624493,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,1,0-6 Months,0.6577282703740591,High Risk,Priority retention campaign + service engagement
Female,1,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.95,1443.65,0,13-24 Months,0.6576967406829783,High Risk,Priority retention campaign + service engagement
Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912.0,0,7-12 Months,0.6576772344990773,High Risk,Priority retention campaign + service engagement
Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.5,1011.8,0,13-24 Months,0.65749195596973,High Risk,Priority retention campaign + service engagement
Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,0,25-48 Months,0.6573158367087103,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,131.05,1,0-6 Months,0.657302719887198,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,1,0-6 Months,0.6572558103971946,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,1,0-6 Months,0.6569117939715712,High Risk,Priority retention campaign + service engagement
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.55,413.65,1,0-6 Months,0.6569060373174893,High Risk,Priority retention campaign + service engagement
Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,1,0-6 Months,0.6563869494568768,High Risk,Priority retention campaign + service engagement
Female,1,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,1,13-24 Months,0.6561790182611421,High Risk,Priority retention campaign + service engagement
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,402.5,0,0-6 Months,0.656154297662872,High Risk,Priority retention campaign + service engagement
Male,1,No,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,207.35,0,0-6 Months,0.6560163925012789,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,200.2,0,0-6 Months,0.6555178539781946,High Risk,Priority retention campaign + service engagement
Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,1457.25,1,13-24 Months,0.6554088396399949,High Risk,Priority retention campaign + service engagement
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,1,0-6 Months,0.655397893439822,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,916.75,1,13-24 Months,0.654578035327969,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,0,25-48 Months,0.6544213304040697,High Risk,Priority retention campaign + service engagement
Male,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,1,7-12 Months,0.6543139200132518,High Risk,Priority retention campaign + service engagement
Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,385.0,1,0-6 Months,0.6541187051990969,High Risk,Priority retention campaign + service engagement
Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,1,25-48 Months,0.6540136076574439,High Risk,Priority retention campaign + service engagement
Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,1,0-6 Months,0.6538759901468826,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,0,13-24 Months,0.6538731305244099,High Risk,Priority retention campaign + service engagement
Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.4,788.6,0,7-12 Months,0.6538170087561153,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.8,0,0-6 Months,0.6536334340532334,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,1,0-6 Months,0.6526948591760682,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,0,13-24 Months,0.6526630978791718,High Risk,Priority retention campaign + service engagement
Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.55,500.1,0,0-6 Months,0.6526556206923193,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,0,7-12 Months,0.6526201143874482,High Risk,Priority retention campaign + service engagement
Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,1,13-24 Months,0.6525276627250488,High Risk,Priority retention campaign + service engagement
Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.7,1761.45,1,13-24 Months,0.6523614334863314,High Risk,Priority retention campaign + service engagement
Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,1,13-24 Months,0.6523594832451362,High Risk,Priority retention campaign + service engagement
Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,0,7-12 Months,0.6522926631401259,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,1,0-6 Months,0.6520053087721037,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,1,0-6 Months,0.6514696632970713,High Risk,Priority retention campaign + service engagement
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,0,13-24 Months,0.6509518314086745,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,1,0-6 Months,0.6508553390837398,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,1,0-6 Months,0.6504643400268524,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.8,85.8,1,0-6 Months,0.6504070673265472,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,1,25-48 Months,0.6497205818733129,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,0,13-24 Months,0.6490728937898654,High Risk,Priority retention campaign + service engagement
Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,319.85,0,0-6 Months,0.6488495319008705,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,1,0-6 Months,0.6486134771546243,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.1,1873.7,1,13-24 Months,0.6486088763488711,High Risk,Priority retention campaign + service engagement
Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,1072.0,1,13-24 Months,0.6485408892821104,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,1,0-6 Months,0.6484815603017401,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.0,35.0,0,0-6 Months,0.6480489246848117,High Risk,Priority retention campaign + service engagement
Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.85,1424.95,1,13-24 Months,0.6478666691353749,High Risk,Priority retention campaign + service engagement
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,1,7-12 Months,0.6478018760341643,High Risk,Priority retention campaign + service engagement
Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,196.4,0,0-6 Months,0.6471303118696748,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,1,25-48 Months,0.6471183339935811,High Risk,Priority retention campaign + service engagement
Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.15,525.0,0,7-12 Months,0.6470978920918748,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,1,0-6 Months,0.6470822625845877,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,451.1,1,7-12 Months,0.6469359809451145,High Risk,Priority retention campaign + service engagement
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,1,7-12 Months,0.6465905486434078,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,1,0-6 Months,0.6464272401865445,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951.0,1,13-24 Months,0.645473223852732,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,0,0-6 Months,0.6452769947690783,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,1,7-12 Months,0.6450797666702005,High Risk,Priority retention campaign + service engagement
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,0,0-6 Months,0.6450736949182161,High Risk,Priority retention campaign + service engagement
